,Div,Date,HomeTeam,AwayTeam,FTR,HTS,HTST,HTW,HTD,HTL,HTF,HTY,HTR,HTG,ATS,ATST,ATW,ATD,ATL,ATF,ATY,ATR,ATG,DateTime,HRP,ARP
87,F1,06/10/13,Bordeaux,Sochaux,2.0,12.25,4.25,1,4,3,14.5,1.625,0.25,0.875,10.5,4.625,1,2,5,14.375,2.5,1.0,0.75,2013-10-06,BasDeTableau,BasDeTableau
88,F1,06/10/13,Marseille,Paris SG,0.0,12.75,4.5,5,2,1,13.125,2.0,0.0,1.5,17.375,5.875,5,3,0,12.75,1.625,0.0,1.5,2013-10-06,HautDeTableau,HautDeTableau
89,F1,06/10/13,Montpellier,Lyon,2.0,10.5,3.5,1,6,1,16.5,2.5,0.625,1.125,12.75,5.125,3,2,3,17.0,1.0,1.0,1.5,2013-10-06,MilieuDeTableau,HautDeTableau
90,F1,18/10/13,Nice,Marseille,2.0,10.333333333333332,3.888888888888889,4,2,3,13.666666666666668,1.1111111111111112,0.0,1.2222222222222223,12.555555555555555,4.666666666666667,5,2,2,14.222222222222221,2.1111111111111107,0.0,1.4444444444444446,2013-10-18,MilieuDeTableau,HautDeTableau
91,F1,18/10/13,Reims,Toulouse,0.0,10.333333333333334,3.111111111111112,2,6,1,14.222222222222221,1.777777777777778,0.1111111111111111,0.7777777777777779,9.555555555555557,3.2222222222222214,3,3,3,16.666666666666664,2.111111111111112,1.0,0.7777777777777779,2013-10-18,MilieuDeTableau,MilieuDeTableau
92,F1,19/10/13,Ajaccio,Nantes,0.0,8.888888888888891,2.4444444444444446,1,4,4,14.0,1.8888888888888888,0.2222222222222222,0.6666666666666667,10.444444444444443,3.666666666666667,5,1,3,11.888888888888891,0.7777777777777777,0.1111111111111111,1.5555555555555556,2013-10-19,BasDeTableau,HautDeTableau
93,F1,19/10/13,Evian Thonon Gaillard,Guingamp,0.0,12.777777777777779,4.111111111111111,2,3,4,13.888888888888891,1.8888888888888888,0.0,1.111111111111111,11.444444444444445,4.333333333333334,3,2,4,15.222222222222225,1.777777777777778,0.0,1.3333333333333337,2013-10-19,BasDeTableau,MilieuDeTableau
94,F1,19/10/13,Montpellier,Lille,0.0,10.999999999999998,4.2222222222222205,2,6,1,16.444444444444443,2.4444444444444446,0.5555555555555556,1.5555555555555556,13.777777777777779,5.0,5,2,2,14.444444444444445,1.4444444444444446,0.0,1.2222222222222219,2013-10-19,HautDeTableau,HautDeTableau
95,F1,19/10/13,Paris SG,Bastia,2.0,15.888888888888886,5.666666666666668,6,3,0,12.666666666666668,1.8888888888888888,0.1111111111111111,1.5555555555555558,9.222222222222221,3.4444444444444446,3,3,3,15.555555555555555,2.333333333333333,1.1111111111111112,1.2222222222222223,2013-10-19,HautDeTableau,MilieuDeTableau
96,F1,19/10/13,Rennes,Valenciennes,1.0,8.666666666666666,3.7777777777777777,3,3,3,13.555555555555555,1.3333333333333337,0.2222222222222222,0.8888888888888888,11.777777777777775,3.666666666666667,1,1,7,16.333333333333336,1.5555555555555556,1.0,0.5555555555555556,2013-10-19,MilieuDeTableau,BasDeTableau
97,F1,20/10/13,Lyon,Bordeaux,1.0,13.333333333333332,5.0,3,2,4,17.222222222222225,1.1111111111111112,0.2222222222222222,1.4444444444444444,12.888888888888891,4.5555555555555545,2,4,3,14.111111111111109,1.7777777777777777,2.0,1.2222222222222219,2013-10-20,MilieuDeTableau,MilieuDeTableau
98,F1,20/10/13,Sochaux,Monaco,1.0,10.444444444444443,4.2222222222222205,1,2,6,14.666666666666668,2.4444444444444446,0.1111111111111111,0.7777777777777777,14.555555555555555,5.666666666666668,6,3,0,14.222222222222225,1.6666666666666667,0.0,1.7777777777777777,2013-10-20,BasDeTableau,HautDeTableau
99,F1,20/10/13,St Etienne,Lorient,2.0,11.333333333333332,3.4444444444444446,4,1,4,15.222222222222225,2.2222222222222223,0.0,1.3333333333333337,11.444444444444445,4.555555555555556,2,1,6,13.777777777777779,1.7777777777777781,2.0,0.7777777777777777,2013-10-20,MilieuDeTableau,BasDeTableau
100,F1,25/10/13,Nantes,Lille,0.0,11.0,3.8,6,1,3,12.3,1.0,0.1,1.5000000000000002,13.3,4.7,6,2,2,14.7,1.6,0.0,1.2000000000000002,2013-10-25,HautDeTableau,HautDeTableau
101,F1,26/10/13,Bastia,Nice,2.0,9.4,3.3000000000000003,3,3,4,15.5,2.3000000000000003,0.2,1.1,10.0,3.8,5,2,3,13.9,1.2,0.0,1.2000000000000002,2013-10-26,BasDeTableau,MilieuDeTableau
